185-4001469;800349;5
185-4001470;514205;5
185-4001471;472907;5
185-4001472;517821;5
185-4001473;180539;5
185-4001474;935189;5
185-4001475;495614;5
185-4001476;665303;5
185-4001477;376476;5
185-4001478;306454;5
185-4001479;150663;5
185-4001480;669185;5
185-4001481;770245;5
185-4001482;843423;5
185-4001483;798465;5
185-4001484;508014;5
185-4001485;899491;5
185-4001486;446174;5
185-4001487;806954;5
185-4001488;262944;5
185-4001489;573109;5
185-4001490;903270;5
185-4001491;321328;5
185-4001492;760114;5
185-4001493;253677;5
185-4001494;678197;5
185-4001495;759513;5
185-4001496;941756;5
185-4001497;673695;5
185-4001498;224254;5
185-4001499;887832;5
185-4001500;310726;5
185-4001501;617543;5
185-4001502;614904;5
185-4001503;228534;5
185-4001504;504340;5
185-4001505;381517;5
185-4001506;293491;5
185-4001507;410403;5
185-4001508;303450;5
185-4001509;834721;5
185-4001510;189092;5
185-4001511;274115;5
185-4001512;501869;5
185-4001513;669390;5
185-4001514;614517;5
185-4001515;185242;5
185-4001516;544018;5
185-4001517;351332;5
185-4001518;646446;5
185-4001519;160227;5
185-4001520;280544;5
185-4001521;323026;5
185-4001522;322802;5
185-4001523;394606;5
185-4001524;691854;5
185-4001525;787549;5
185-4001526;150527;5
185-4001527;258230;5
185-4001528;596294;5
185-4001529;355961;5
185-4001530;386794;5
185-4001531;402057;5
185-4001532;367985;5
185-4001533;540495;5
185-4001534;556061;5
185-4001535;670605;5
185-4001536;426900;5
185-4001537;475000;5
185-4001538;951954;5
185-4001539;487742;5
185-4001540;891958;5
185-4001541;726027;5
185-4001542;332196;5
185-4001543;222364;5
185-4001544;444318;5
185-4001545;377082;5
185-4001546;848937;5
185-4001547;965624;5
185-4001548;519096;5
185-4001549;852155;5
185-4001550;150396;5
185-4001551;196211;5
185-4001552;308998;5
185-4001553;315126;5
185-4001554;273193;5
185-4001555;381221;5
185-4001556;858635;5
185-4001557;311260;5
185-4001558;840228;5
185-4001559;127605;5
185-4001560;698994;5
185-4001561;763569;5
185-4001562;276388;5
185-4001563;389043;5
185-4001564;277137;5
185-4001565;648850;5
185-4001566;328310;5
185-4001567;553416;5
185-4001568;517628;5
185-4001569;755704;5
185-4001570;670565;5
185-4001571;186110;5
185-4001572;252892;5
185-4001573;492059;5
185-4001574;131825;5
185-4001575;987743;5
185-4001576;691338;5
185-4001577;704414;5
185-4001578;622088;5
185-4001579;708447;5
185-4001580;258076;5
185-4001581;453017;5
185-4001582;365174;5
185-4001583;612526;5
185-4001584;118498;5
185-4001585;401856;5
185-4001586;668430;5
185-4001587;862682;5
185-4001588;540324;5
185-4001589;286644;5
185-4001590;160917;5
185-4001591;461332;5
185-4001592;812122;5
185-4001593;480383;5
185-4001594;397727;5
185-4001595;322132;5
185-4001596;529418;5
185-4001597;326213;5
185-4001598;697265;5
185-4001599;475026;5
185-4001600;686830;5
185-4001601;436205;5
185-4001602;596641;5
185-4001603;543986;5
185-4001604;556971;5
185-4001605;502017;5
185-4001606;741068;5
185-4001607;683281;5
185-4001608;527703;5
185-4001609;958871;5
185-4001610;726493;5
185-4001611;847046;5
185-4001612;224061;5
185-4001613;453571;5
185-4001614;321172;5
185-4001615;775971;5
185-4001616;241323;5
185-4001617;617177;5
185-4001618;914706;5
185-4001619;313298;5
185-4001620;810356;5
185-4001621;118385;5
185-4001622;389175;5
185-4001623;915090;5
185-4001624;761824;5
185-4001625;321883;5
185-4001626;307978;5
185-4001627;965676;5
185-4001628;463791;5
185-4001629;360863;5
185-4001630;935592;5
185-4001631;943290;5
185-4001632;522277;5
185-4001633;414012;5
185-4001634;117995;5
185-4001635;905034;5
185-4001636;124565;5
185-4001637;677795;5
185-4001638;784072;5
185-4001639;397842;5
185-4001640;833347;5
185-4001641;654176;5
185-4001642;933795;5
185-4001643;718179;5
185-4001644;911064;5
185-4001645;721298;5
185-4001646;241068;5
185-4001647;224746;5
185-4001648;782617;5
185-4001649;943390;5
185-4001650;354599;5
185-4001651;388625;5
185-4001652;633273;5
185-4001653;298730;5
185-4001654;600252;5
185-4001655;868211;5
185-4001656;642438;5
185-4001657;592750;5
185-4001658;874504;5
185-4001659;351129;5
185-4001660;796893;5
185-4001661;554080;5
185-4001662;164925;5
185-4001663;658266;5
185-4001664;238957;5
185-4001665;953634;5
185-4001666;281653;5
185-4001667;243630;5
185-4001668;616485;5
185-4001669;329510;5
185-4001670;489203;5
185-4001671;239167;5
185-4001672;767794;5
185-4001673;841591;5
185-4001674;855831;5
185-4001675;424162;5
185-4001676;478025;5
185-4001677;413755;5
185-4001678;837476;5
185-4001679;753027;5
185-4001680;561965;5
185-4001681;892173;5
185-4001682;669869;5
185-4001683;300797;5
185-4001684;472598;5
185-4001685;843302;5
185-4001686;970626;5
185-4001687;259843;5
185-4001688;823425;5
185-4001689;454740;5
185-4001690;989223;5
185-4001691;283212;5
185-4001692;597507;5
185-4001693;563622;5
185-4001694;873793;5
185-4001695;146731;5
185-4001696;561103;5
185-4001697;519072;5
185-4001698;947392;5
185-4001699;763276;5
185-4001700;655119;5
185-4001701;968454;5
185-4001702;612971;5
185-4001703;254637;5
185-4001704;598862;5
185-4001705;427438;5
185-4001706;971731;5
185-4001707;979943;5
185-4001708;154461;5
185-4001709;754971;5
185-4001710;848534;5
185-4001711;757262;5
185-4001712;383229;5
185-4001713;761239;5
185-4001714;792122;5
185-4001715;405550;5
185-4001716;259465;5
185-4001717;229480;5
185-4001718;313026;5
185-4001719;737362;5
185-4001720;586376;5
185-4001721;175949;5
185-4001722;565722;5
185-4001723;243562;5
185-4001724;475687;5
185-4001725;760339;5
185-4001726;931957;5
185-4001727;255285;5
185-4001728;548045;5
185-4001729;953998;5
185-4001730;362064;5
185-4001731;807950;5
185-4001732;913142;5
185-4001733;927499;5
185-4001734;348869;5
185-4001735;344423;5
185-4001736;578273;5
185-4001737;823506;5
185-4001738;258554;5
185-4001739;751376;5
185-4001740;420394;5
185-4001741;880296;5
185-4001742;631393;5
185-4001743;985351;5
185-4001744;182336;5
185-4001745;116138;5
185-4001746;460110;5
185-4001747;137359;5
185-4001748;883085;5
185-4001749;325861;5
185-4001750;947707;5
185-4001751;717611;5
185-4001752;733174;5
185-4001753;714351;5
185-4001754;283021;5
185-4001755;329460;5
185-4001756;630371;5
185-4001757;304573;5
185-4001758;511028;5
185-4001759;584168;5
185-4001760;383033;5
185-4001761;223105;5
185-4001762;285500;5
185-4001763;929857;5
185-4001764;142440;5
185-4001765;974155;5
185-4001766;530335;5
185-4001767;672236;5
185-4001768;300110;5
185-4001769;628563;5
185-4001770;135931;5
185-4001771;730251;5
185-4001772;280711;5
185-4001773;946446;5
185-4001774;705077;5
185-4001775;881053;5
185-4001776;773725;5
185-4001777;957233;5
185-4001778;729915;5
185-4001779;560188;5
185-4001780;144235;5
185-4001781;257689;5
185-4001782;371944;5
185-4001783;418585;5
185-4001784;865980;5
185-4001785;122772;5
185-4001786;338735;5
185-4001787;361722;5
185-4001788;224589;5
185-4001789;979004;5
185-4001790;620963;5
185-4001791;543651;5
185-4001792;352841;5
185-4001793;996631;5
185-4001794;259350;5
185-4001795;621099;5
185-4001796;361226;5
185-4001797;598487;5
185-4001798;201317;5
185-4001799;245599;5
185-4001800;829449;5
185-4001801;898865;5
185-4001802;406368;5
185-4001803;962844;5
185-4001804;999807;5
185-4001805;240058;5
185-4001806;320060;5
185-4001807;281401;5
185-4001808;925040;5
185-4001809;738040;5
185-4001810;340734;5
185-4001811;402001;5
185-4001812;559936;5
185-4001813;589053;5
185-4001814;921756;5
185-4001815;780786;5
185-4001816;173774;5
185-4001817;370607;5
185-4001818;261108;5
185-4001819;978632;5
185-4001820;197268;5
185-4001821;354346;5
185-4001822;351717;5
185-4001823;880541;5
185-4001824;116088;5
185-4001825;410799;5
185-4001826;603043;5
185-4001827;959752;5
185-4001828;816262;5
185-4001829;634354;5
185-4001830;129899;5
185-4001831;441262;5
185-4001832;548967;5
185-4001833;366606;5
185-4001834;580651;5
185-4001835;377839;5
185-4001836;598432;5
185-4001837;683191;5
185-4001838;197588;5
185-4001839;811061;5
185-4001840;903732;5
185-4001841;583996;5
185-4001842;881540;5
185-4001843;389102;5
185-4001844;273227;5
185-4001845;883035;5
185-4001846;167266;5
185-4001847;765846;5
185-4001848;146186;5
185-4001849;502180;5
185-4001850;870848;5
185-4001851;428935;5
185-4001852;841675;5
185-4001853;875578;5
185-4001854;927688;5
185-4001855;938089;5
185-4001856;918865;5
185-4001857;727810;5
185-4001858;759920;5
185-4001859;355653;5
185-4001860;675086;5
185-4001861;373875;5
185-4001862;312661;5
185-4001863;965990;5
185-4001864;237033;5
185-4001865;835085;5
185-4001866;246935;5
185-4001867;219911;5
185-4001868;605101;5
185-4001869;951423;5
185-4001870;391825;5
185-4001871;489159;5
185-4001872;865096;5
185-4001873;424824;5
185-4001874;610052;5
185-4001875;699340;5
185-4001876;872124;5
185-4001877;719180;5
185-4001878;836843;5
185-4001879;519677;5
185-4001880;223815;5
185-4001881;406566;5
185-4001882;534856;5
185-4001883;379181;5
185-4001884;892808;5
185-4001885;203676;5
185-4001886;671228;5
185-4001887;181064;5
185-4001888;607906;5
185-4001889;529139;5
185-4001890;379599;5
185-4001891;349916;5
185-4001892;329975;5
185-4001893;963098;5
185-4001894;223039;5
185-4001895;651511;5
185-4001896;600769;5
185-4001897;628779;5
185-4001898;338991;5
185-4001899;861453;5
185-4001900;931701;5
185-4001901;401844;5
185-4001902;756773;5
185-4001903;709327;5
185-4001904;159597;5
185-4001905;598906;5
185-4001906;514578;5
185-4001907;239314;5
185-4001908;293385;5
185-4001909;890477;5
185-4001910;839855;5
185-4001911;437090;5
185-4001912;776620;5
185-4001913;671469;5
185-4001914;876897;5
185-4001915;414897;5
185-4001916;700324;5
185-4001917;986312;5
185-4001918;229687;5
185-4001919;864449;5
185-4001920;350611;5
185-4001921;896286;5
185-4001922;263480;5
185-4001923;902264;5
185-4001924;187603;5
185-4001925;512556;5
185-4001926;693252;5
185-4001927;759478;5
185-4001928;315891;5
185-4001929;533724;5
185-4001930;235739;5
185-4001931;799394;5
185-4001932;704825;5
185-4001933;586030;5
185-4001934;861594;5
185-4001935;577081;5
185-4001936;213256;5
185-4001937;916723;5
185-4001938;146547;5
185-4001939;318824;5
185-4001940;391264;5
185-4001941;522552;5
185-4001942;963957;5
185-4001943;461570;5
185-4001944;129566;5
185-4001945;675813;5
185-4001946;413876;5
185-4001947;422363;5
185-4001948;373069;5
185-4001949;952493;5
185-4001950;600784;5
185-4001951;205986;5
185-4001952;741684;5
185-4001953;220096;5
185-4001954;444054;5
185-4001955;187161;5
185-4001956;832197;5
185-4001957;755541;5
185-4001958;132142;5
185-4001959;344437;5
185-4001960;855315;5
185-4001961;561712;5
185-4001962;397176;5
185-4001963;755525;5
185-4001964;708888;5
185-4001965;496173;5
185-4001966;532970;5
185-4001967;200399;5
185-4001968;529304;5
185-4001969;187933;5
185-4001970;614019;5
185-4001971;166876;5
185-4001972;472819;5
185-4001973;737981;5
185-4001974;966816;5
185-4001975;839159;5
185-4001976;992035;5
185-4001977;782857;5
185-4001978;356473;5
185-4001979;227370;5
185-4001980;978936;5
185-4001981;675474;5
185-4001982;795880;5
185-4001983;501632;5
185-4001984;763055;5
185-4001985;509562;5
185-4001986;258889;5
185-4001987;815470;5
185-4001988;115047;5
185-4001989;793108;5
185-4001990;175952;5
185-4001991;789916;5
185-4001992;729018;5
185-4001993;890820;5
185-4001994;346737;5
185-4001995;547882;5
185-4001996;733239;5
185-4001997;126915;5
185-4001998;771826;5
185-4001999;320582;5
185-4002000;392724;5
185-4002001;708855;5
185-4002002;424234;5
185-4002003;275300;5
185-4002004;549845;5
185-4002005;416566;5
185-4002006;375667;5
185-4002007;442068;5
185-4002008;375442;5
185-4002009;678205;5
185-4002010;958406;5
185-4002011;190655;5
185-4002012;760752;5
185-4002013;684651;5
185-4002014;661225;5
185-4002015;629630;5
185-4002016;900506;5
185-4002017;538257;5
185-4002018;822857;5
185-4002019;980934;5
185-4002020;359788;5
185-4002021;705333;5
185-4002022;510479;5
185-4002023;219333;5
185-4002024;251398;5
185-4002025;744373;5
185-4002026;739026;5
185-4002027;796465;5
185-4002028;151695;5
185-4002029;839466;5
185-4002030;355188;5
185-4002031;705815;5
185-4002032;361647;5
185-4002033;792691;5
185-4002034;486006;5
185-4002035;468110;5
185-4002036;829686;5
185-4002037;134539;5
185-4002038;373337;5
185-4002039;952369;5
185-4002040;314604;5
185-4002041;681434;5
185-4002042;190012;5
185-4002043;817716;5
185-4002044;607879;5
185-4002045;864509;5
185-4002046;246787;5
185-4002047;892096;5
185-4002048;326934;5
185-4002049;729822;5
185-4002050;882584;5
185-4002051;186169;5
185-4002052;381642;5
185-4002053;391766;5
185-4002054;338247;5
185-4002055;764337;5
185-4002056;233115;5
185-4002057;607901;5
185-4002058;947324;5
185-4002059;878956;5
185-4002060;672618;5
185-4002061;893799;5
185-4002062;556117;5
185-4002063;540538;5
185-4002064;458036;5
185-4002065;838388;5
185-4002066;544498;5
185-4002067;390849;5
185-4002068;286538;5
185-4002069;530394;5
185-4002070;976597;5
185-4002071;757452;5
185-4002072;381354;5
185-4002073;570241;5
185-4002074;822096;5
185-4002075;998514;5
185-4002076;554984;5
185-4002077;312239;5
185-4002078;791926;5
185-4002079;238027;5
185-4002080;304098;5
185-4002081;267395;5
185-4002082;410250;5
185-4002083;507217;5
185-4002084;966526;5
185-4002085;891662;5
185-4002086;732798;5
185-4002087;887387;5
185-4002088;646827;5
185-4002089;907089;5
185-4002090;673465;5
185-4002091;507274;5
185-4002092;440161;5
185-4002093;168411;5
185-4002094;310780;5
185-4002095;971394;5
185-4002096;535487;5
185-4002097;233148;5
185-4002098;963729;5
185-4002099;588953;5
185-4002100;646789;5
185-4002101;976591;5
185-4002102;796204;5
185-4002103;836513;5
185-4002104;371764;5
185-4002105;115974;5
185-4002106;287200;5
185-4002107;190122;5
185-4002108;797232;5
185-4002109;290309;5
185-4002110;346403;5
185-4002111;909370;5
185-4002112;599339;5
185-4002113;389420;5
185-4002114;115433;5
185-4002115;806581;5
185-4002116;402148;5
185-4002117;548621;5
185-4002118;428915;5
185-4002119;438914;5
185-4002120;493084;5
185-4002121;614454;5
185-4002122;863579;5
185-4002123;997505;5
185-4002124;958867;5
185-4002125;648734;5
185-4002126;128738;5
185-4002127;665544;5
185-4002128;732279;5
185-4002129;870051;5
185-4002130;785952;5
185-4002131;619873;5
185-4002132;568039;5
185-4002133;753490;5
185-4002134;679715;5
185-4002135;262501;5
185-4002136;413044;5
185-4002137;518409;5
185-4002138;929777;5
185-4002139;325506;5
185-4002140;559074;5
185-4002141;905327;5
185-4002142;362673;5
185-4002143;176952;5
185-4002144;536350;5
185-4002145;436909;5
185-4002146;731170;5
185-4002147;715863;5
185-4002148;756972;5
185-4002149;718048;5
185-4002150;555830;5
185-4002151;521879;5
185-4002152;128329;5
185-4002153;593829;5
185-4002154;973386;5
185-4002155;393091;5
185-4002156;672160;5
185-4002157;920467;5
185-4002158;723443;5
185-4002159;908980;5
185-4002160;329084;5
185-4002161;208271;5
185-4002162;206429;5
185-4002163;686677;5
185-4002164;133640;5
185-4002165;870326;5
185-4002166;197026;5
185-4002167;411121;5
185-4002168;122204;5
185-4002169;667653;5
185-4002170;519991;5
185-4002171;855414;5
185-4002172;576064;5
185-4002173;146144;5
185-4002174;862451;5
185-4002175;315203;5
185-4002176;672205;5
185-4002177;582988;5
185-4002178;941120;5
185-4002179;267767;5
185-4002180;122924;5
185-4002181;606488;5
185-4002182;678057;5
185-4002183;167821;5
185-4002184;266204;5
185-4002185;763201;5
185-4002186;118185;5
185-4002187;345607;5
185-4002188;540631;5
185-4002189;860320;5
185-4002190;886748;5
185-4002191;488237;5
185-4002192;755895;5
185-4002193;704452;5
185-4002194;648260;5
185-4002195;254342;5
185-4002196;397357;5
185-4002197;404331;5
185-4002198;721430;5
185-4002199;939800;5
185-4002200;656125;5
185-4002201;702588;5
185-4002202;626400;5
185-4002203;856616;5
185-4002204;613005;5
185-4002205;866519;5
185-4002206;977008;5
185-4002207;142241;5
185-4002208;894184;5
185-4002209;446121;5
185-4002210;784906;5
185-4002211;517235;5
185-4002212;633367;5
185-4002213;894047;5
185-4002214;919565;5
185-4002215;902131;5
185-4002216;838269;5
185-4002217;549724;5
185-4002218;394065;5
185-4002219;279132;5
185-4002220;819841;5
185-4002221;470407;5
185-4002222;926905;5
185-4002223;487193;5
185-4002224;951257;5
185-4002225;770981;5
185-4002226;151474;5
185-4002227;973330;5
185-4002228;607535;5
185-4002229;973533;5
185-4002230;866776;5
185-4002231;958508;5
185-4002232;838892;5
185-4002233;714440;5
185-4002234;229904;5
185-4002235;439151;5
185-4002236;838235;5
185-4002237;406410;5
185-4002238;609111;5
185-4002239;503554;5
185-4002240;764509;5
185-4002241;142109;5
185-4002242;888770;5
185-4002243;429482;5
185-4002244;525742;5
185-4002245;635665;5
185-4002246;908540;5
185-4002247;338985;5
185-4002248;354842;5
185-4002249;907666;5
185-4002250;278934;5
185-4002251;294924;5
185-4002252;683811;5
185-4002253;210114;5
185-4002254;389924;5
185-4002255;274817;5
185-4002256;169920;5
185-4002257;491579;5
185-4002258;762387;5
185-4002259;367411;5
185-4002260;242117;5
185-4002261;981889;5
185-4002262;453677;5
185-4002263;665344;5
185-4002264;919348;5
185-4002265;687005;5
185-4002266;698181;5
185-4002267;955835;5
185-4002268;810990;5
185-4002269;384351;5
185-4002270;476242;5
185-4002271;203195;5
185-4002272;237755;5
