185-0001497;969467;1
185-0001498;553031;1
185-0001499;805184;1
185-0001500;170213;1
185-0001501;432009;1
185-0001502;297995;1
185-0001503;671299;1
185-0001504;439958;1
185-0001505;819626;1
185-0001506;238299;1
185-0001507;404995;1
185-0001508;496501;1
185-0001509;335725;1
185-0001510;831878;1
185-0001511;712349;1
185-0001512;629991;1
185-0001513;181142;1
185-0001514;530137;1
185-0001515;724192;1
185-0001516;261821;1
185-0001517;686675;1
185-0001518;478879;1
185-0001519;550460;1
185-0001520;271321;1
185-0001521;385244;1
185-0001522;804136;1
185-0001523;211564;1
185-0001524;620762;1
185-0001525;235853;1
185-0001526;299677;1
185-0001527;231149;1
185-0001528;164738;1
185-0001529;304377;1
185-0001530;362244;1
185-0001531;872651;1
185-0001532;705535;1
185-0001533;423989;1
185-0001534;870136;1
185-0001535;419575;1
185-0001536;140077;1
185-0001537;665731;1
185-0001538;960486;1
185-0001539;652032;1
185-0001540;521952;1
185-0001541;231866;1
185-0001542;204950;1
185-0001543;411960;1
185-0001544;931199;1
185-0001545;853430;1
185-0001546;903458;1
185-0001547;163511;1
185-0001548;152234;1
185-0001549;849629;1
185-0001550;645373;1
185-0001551;510135;1
185-0001552;202109;1
185-0001553;495331;1
185-0001554;509212;1
185-0001555;669326;1
185-0001556;251262;1
185-0001557;629111;1
185-0001558;916754;1
185-0001559;385269;1
185-0001560;663769;1
185-0001561;417025;1
185-0001562;954667;1
185-0001563;141874;1
185-0001564;971957;1
185-0001565;455195;1
185-0001566;768168;1
185-0001567;706056;1
185-0001568;743800;1
185-0001569;241552;1
185-0001570;875600;1
185-0001571;339856;1
185-0001572;872070;1
185-0001573;258942;1
185-0001574;350483;1
185-0001575;642424;1
185-0001576;960384;1
185-0001577;608127;1
185-0001578;487845;1
185-0001579;405636;1
185-0001580;226410;1
185-0001581;927678;1
185-0001582;760184;1
185-0001583;452500;1
185-0001584;566563;1
185-0001585;374057;1
185-0001586;754025;1
185-0001587;987913;1
185-0001588;768748;1
185-0001589;709006;1
185-0001590;916831;1
185-0001591;196976;1
185-0001592;964171;1
185-0001593;857695;1
185-0001594;273437;1
185-0001595;924737;1
185-0001596;553297;1
185-0001597;405875;1
185-0001598;159682;1
185-0001599;461642;1
185-0001600;761228;1
185-0001601;366614;1
185-0001602;444762;1
185-0001603;765415;1
185-0001604;524769;1
185-0001605;770355;1
185-0001606;111124;1
185-0001607;493216;1
185-0001608;607424;1
185-0001609;508446;1
185-0001610;460533;1
185-0001611;783414;1
185-0001612;642109;1
185-0001613;586326;1
185-0001614;595059;1
185-0001615;267304;1
185-0001616;788145;1
185-0001617;894874;1
185-0001618;922069;1
185-0001619;278240;1
185-0001620;396580;1
185-0001621;861294;1
185-0001622;160259;1
185-0001623;943333;1
185-0001624;441682;1
185-0001625;677007;1
185-0001626;465694;1
185-0001627;905486;1
185-0001628;545682;1
185-0001629;950854;1
185-0001630;953050;1
185-0001631;978459;1
185-0001632;424815;1
185-0001633;318574;1
185-0001634;852969;1
185-0001635;756932;1
185-0001636;920528;1
185-0001637;379857;1
185-0001638;392259;1
185-0001639;876394;1
185-0001640;706171;1
185-0001641;942468;1
185-0001642;227033;1
185-0001643;777881;1
185-0001644;725234;1
185-0001645;928231;1
185-0001646;837784;1
185-0001647;580883;1
185-0001648;899999;1
185-0001649;671210;1
185-0001650;566904;1
185-0001651;955045;1
185-0001652;829055;1
185-0001653;976226;1
185-0001654;213644;1
185-0001655;381385;1
185-0001656;905984;1
185-0001657;729347;1
185-0001658;726354;1
185-0001659;207623;1
185-0001660;264958;1
185-0001661;311994;1
185-0001662;721349;1
185-0001663;517941;1
185-0001664;619829;1
185-0001665;707063;1
185-0001666;915545;1
185-0001667;136490;1
185-0001668;443302;1
185-0001669;890297;1
185-0001670;837339;1
185-0001671;694455;1
185-0001672;901477;1
185-0001673;939238;1
185-0001674;123247;1
185-0001675;137626;1
185-0001676;734669;1
185-0001677;319426;1
185-0001678;954438;1
185-0001679;291967;1
185-0001680;859300;1
185-0001681;791971;1
185-0001682;573830;1
185-0001683;531274;1
185-0001684;719296;1
185-0001685;134239;1
185-0001686;933419;1
185-0001687;894758;1
185-0001688;580233;1
185-0001689;467533;1
185-0001690;462595;1
185-0001691;193482;1
185-0001692;418751;1
185-0001693;890318;1
185-0001694;436755;1
185-0001695;995854;1
185-0001696;707393;1
185-0001697;372212;1
185-0001698;901251;1
185-0001699;476849;1
185-0001700;940195;1
185-0001701;851544;1
185-0001702;432357;1
185-0001703;959688;1
185-0001704;136235;1
185-0001705;641880;1
185-0001706;589962;1
185-0001707;747853;1
185-0001708;633947;1
185-0001709;569636;1
185-0001710;139311;1
185-0001711;354869;1
185-0001712;453042;1
185-0001713;144423;1
185-0001714;577873;1
185-0001715;876281;1
185-0001716;345385;1
185-0001717;177749;1
185-0001718;707389;1
185-0001719;746857;1
185-0001720;506642;1
185-0001721;418925;1
185-0001722;799742;1
185-0001723;310553;1
185-0001724;974110;1
185-0001725;797451;1
185-0001726;306192;1
185-0001727;567168;1
185-0001728;923696;1
185-0001729;602115;1
185-0001730;865703;1
185-0001731;789414;1
185-0001732;400785;1
185-0001733;892640;1
185-0001734;869408;1
185-0001735;289539;1
185-0001736;985580;1
185-0001737;237060;1
185-0001738;305044;1
185-0001739;607093;1
185-0001740;532962;1
185-0001741;368228;1
185-0001742;808056;1
185-0001743;394351;1
185-0001744;673995;1
185-0001745;714055;1
185-0001746;633562;1
185-0001747;647305;1
185-0001748;572479;1
185-0001749;788261;1
185-0001750;333380;1
185-0001751;839879;1
185-0001752;975048;1
185-0001753;537933;1
185-0001754;868062;1
185-0001755;443670;1
185-0001756;314955;1
185-0001757;636994;1
185-0001758;772223;1
185-0001759;217844;1
185-0001760;544450;1
185-0001761;397862;1
185-0001762;841379;1
185-0001763;613791;1
185-0001764;292146;1
185-0001765;798463;1
185-0001766;929185;1
185-0001767;768012;1
185-0001768;465189;1
185-0001769;877977;1
185-0001770;511072;1
185-0001771;414367;1
185-0001772;791840;1
185-0001773;411864;1
185-0001774;469728;1
185-0001775;623592;1
185-0001776;766430;1
185-0001777;168323;1
185-0001778;111448;1
185-0001779;725066;1
185-0001780;727986;1
185-0001781;482836;1
185-0001782;910787;1
185-0001783;178804;1
185-0001784;436705;1
185-0001785;497623;1
185-0001786;984084;1
185-0001787;514870;1
185-0001788;660554;1
185-0001789;830812;1
185-0001790;667923;1
185-0001791;691399;1
185-0001792;385775;1
185-0001793;550543;1
185-0001794;794599;1
185-0001795;644738;1
185-0001796;553135;1
185-0001797;235991;1
185-0001798;591271;1
185-0001799;842253;1
185-0001800;909181;1
185-0001801;932023;1
185-0001802;349784;1
185-0001803;245396;1
185-0001804;158657;1
185-0001805;936592;1
185-0001806;941693;1
185-0001807;728622;1
185-0001808;306252;1
185-0001809;975543;1
185-0001810;683933;1
185-0001811;143003;1
185-0001812;595077;1
185-0001813;749262;1
185-0001814;409697;1
185-0001815;128625;1
185-0001816;975380;1
185-0001817;446117;1
185-0001818;714070;1
185-0001819;974666;1
185-0001820;683699;1
185-0001821;339090;1
185-0001822;198233;1
185-0001823;528793;1
185-0001824;878468;1
185-0001825;584908;1
185-0001826;446887;1
185-0001827;698619;1
185-0001828;254674;1
185-0001829;842375;1
185-0001830;324503;1
185-0001831;213427;1
185-0001832;909273;1
185-0001833;951429;1
185-0001834;991374;1
185-0001835;342610;1
185-0001836;533929;1
185-0001837;720524;1
185-0001838;578846;1
185-0001839;476799;1
185-0001840;322228;1
185-0001841;499512;1
185-0001842;560907;1
185-0001843;970204;1
185-0001844;705735;1
185-0001845;805083;1
185-0001846;774063;1
185-0001847;162171;1
185-0001848;822390;1
185-0001849;424776;1
185-0001850;602763;1
185-0001851;463652;1
185-0001852;407742;1
185-0001853;308736;1
185-0001854;304112;1
185-0001855;722320;1
185-0001856;824983;1
185-0001857;631009;1
185-0001858;313262;1
185-0001859;128757;1
185-0001860;720511;1
185-0001861;425811;1
185-0001862;333624;1
185-0001863;893802;1
185-0001864;126718;1
185-0001865;507493;1
185-0001866;226906;1
185-0001867;317761;1
185-0001868;500931;1
185-0001869;952459;1
185-0001870;616776;1
185-0001871;388447;1
185-0001872;233629;1
185-0001873;889100;1
185-0001874;817282;1
185-0001875;171780;1
185-0001876;586376;1
185-0001877;664039;1
185-0001878;797642;1
185-0001879;637370;1
185-0001880;695200;1
185-0001881;258039;1
185-0001882;452051;1
185-0001883;210571;1
185-0001884;947550;1
185-0001885;905278;1
185-0001886;822327;1
185-0001887;445950;1
185-0001888;856228;1
185-0001889;832028;1
185-0001890;565277;1
185-0001891;298590;1
185-0001892;324288;1
185-0001893;387329;1
185-0001894;666512;1
185-0001895;727516;1
185-0001896;740382;1
185-0001897;265450;1
185-0001898;708325;1
185-0001899;864602;1
185-0001900;408138;1
185-0001901;552040;1
185-0001902;790792;1
185-0001903;365177;1
185-0001904;196158;1
185-0001905;348314;1
185-0001906;721834;1
185-0001907;288047;1
185-0001908;207905;1
185-0001909;823798;1
185-0001910;916046;1
185-0001911;715443;1
185-0001912;809198;1
185-0001913;561340;1
185-0001914;114408;1
185-0001915;827207;1
185-0001916;616653;1
185-0001917;138771;1
185-0001918;440660;1
185-0001919;337816;1
185-0001920;442338;1
185-0001921;517562;1
185-0001922;656741;1
185-0001923;537361;1
185-0001924;635830;1
185-0001925;194442;1
185-0001926;274770;1
185-0001927;432890;1
185-0001928;304694;1
185-0001929;272934;1
185-0001930;130014;1
185-0001931;140260;1
185-0001932;377802;1
185-0001933;811873;1
185-0001934;760278;1
185-0001935;955712;1
185-0001936;627390;1
185-0001937;244592;1
185-0001938;222745;1
185-0001939;122999;1
185-0001940;360192;1
185-0001941;278377;1
185-0001942;783973;1
185-0001943;702345;1
185-0001944;132004;1
185-0001945;316843;1
185-0001946;348480;1
185-0001947;288830;1
185-0001948;444309;1
185-0001949;545144;1
185-0001950;843314;1
185-0001951;306246;1
185-0001952;278446;1
185-0001953;398277;1
185-0001954;707807;1
185-0001955;114343;1
185-0001956;544357;1
185-0001957;149771;1
185-0001958;381611;1
185-0001959;739606;1
185-0001960;355874;1
185-0001961;217127;1
185-0001962;752033;1
185-0001963;353837;1
185-0001964;880458;1
185-0001965;955562;1
185-0001966;346636;1
185-0001967;644927;1
185-0001968;387467;1
185-0001969;829422;1
185-0001970;212161;1
185-0001971;502973;1
185-0001972;842642;1
185-0001973;938957;1
185-0001974;361830;1
185-0001975;203379;1
185-0001976;786152;1
185-0001977;571456;1
185-0001978;311388;1
185-0001979;478929;1
185-0001980;771741;1
185-0001981;422426;1
185-0001982;589710;1
185-0001983;871907;1
185-0001984;346678;1
185-0001985;281447;1
185-0001986;750146;1
185-0001987;354421;1
185-0001988;605933;1
185-0001989;201276;1
185-0001990;255429;1
185-0001991;785888;1
185-0001992;912562;1
185-0001993;808124;1
185-0001994;548926;1
185-0001995;798437;1
185-0001996;345899;1
185-0001997;816187;1
185-0001998;690834;1
185-0001999;657382;1
185-0002000;456562;1
185-0002001;942975;1
185-0002002;528812;1
185-0002003;250301;1
185-0002004;470854;1
185-0002005;237985;1
185-0002006;171982;1
185-0002007;457805;1
185-0002008;683570;1
185-0002009;356062;1
185-0002010;800834;1
185-0002011;177929;1
185-0002012;925216;1
185-0002013;121041;1
185-0002014;368813;1
185-0002015;664224;1
185-0002016;130206;1
185-0002017;146123;1
185-0002018;842811;1
185-0002019;282367;1
185-0002020;719910;1
185-0002021;677261;1
185-0002022;736676;1
185-0002023;854082;1
185-0002024;757903;1
185-0002025;894236;1
185-0002026;271335;1
185-0002027;125710;1
185-0002028;114497;1
185-0002029;409711;1
185-0002030;477808;1
185-0002031;653444;1
185-0002032;525159;1
185-0002033;992732;1
185-0002034;575057;1
185-0002035;958329;1
185-0002036;571156;1
185-0002037;917206;1
185-0002038;678141;1
185-0002039;744845;1
185-0002040;672390;1
185-0002041;395258;1
185-0002042;231185;1
185-0002043;728688;1
185-0002044;632884;1
185-0002045;308452;1
185-0002046;702851;1
185-0002047;243093;1
185-0002048;459347;1
185-0002049;683561;1
185-0002050;793713;1
185-0002051;985491;1
185-0002052;822352;1
185-0002053;453716;1
185-0002054;415991;1
185-0002055;959485;1
185-0002056;598288;1
185-0002057;538856;1
185-0002058;245839;1
185-0002059;716003;1
185-0002060;293240;1
185-0002061;799881;1
185-0002062;969867;1
185-0002063;434350;1
185-0002064;887174;1
185-0002065;803706;1
185-0002066;372030;1
185-0002067;558085;1
185-0002068;683116;1
185-0002069;475262;1
185-0002070;481449;1
185-0002071;674808;1
185-0002072;122976;1
185-0002073;872843;1
185-0002074;775987;1
185-0002075;284648;1
185-0002076;689642;1
185-0002077;387006;1
185-0002078;682457;1
185-0002079;916801;1
185-0002080;217287;1
185-0002081;417707;1
185-0002082;514104;1
185-0002083;594264;1
185-0002084;805795;1
185-0002085;263033;1
185-0002086;595081;1
185-0002087;210094;1
185-0002088;517377;1
185-0002089;374712;1
185-0002090;901351;1
185-0002091;588224;1
185-0002092;691205;1
185-0002093;816486;1
185-0002094;553898;1
185-0002095;720923;1
185-0002096;663756;1
185-0002097;598551;1
185-0002098;114257;1
185-0002099;958358;1
185-0002100;557182;1
185-0002101;817747;1
185-0002102;471613;1
185-0002103;987244;1
185-0002104;207127;1
185-0002105;516438;1
185-0002106;382597;1
185-0002107;691034;1
185-0002108;148856;1
185-0002109;955230;1
185-0002110;904488;1
185-0002111;764131;1
185-0002112;339074;1
185-0002113;181114;1
185-0002114;781191;1
185-0002115;182497;1
185-0002116;809430;1
185-0002117;143076;1
185-0002118;590060;1
185-0002119;390284;1
185-0002120;419806;1
185-0002121;342011;1
185-0002122;669957;1
185-0002123;938674;1
185-0002124;761252;1
185-0002125;507593;1
185-0002126;578197;1
185-0002127;397640;1
185-0002128;694883;1
185-0002129;602354;1
185-0002130;207795;1
185-0002131;344272;1
185-0002132;700127;1
185-0002133;236467;1
185-0002134;960039;1
185-0002135;485280;1
185-0002136;456617;1
185-0002137;120083;1
185-0002138;690197;1
185-0002139;247955;1
185-0002140;971440;1
185-0002141;795756;1
185-0002142;149299;1
185-0002143;224407;1
185-0002144;888048;1
185-0002145;643814;1
185-0002146;303466;1
185-0002147;563773;1
185-0002148;826024;1
185-0002149;449239;1
185-0002150;960683;1
185-0002151;776403;1
185-0002152;919829;1
185-0002153;604499;1
185-0002154;466242;1
185-0002155;167298;1
185-0002156;246882;1
185-0002157;121039;1
185-0002158;449581;1
185-0002159;392432;1
185-0002160;705559;1
185-0002161;518438;1
185-0002162;807904;1
185-0002163;602615;1
185-0002164;911371;1
185-0002165;943214;1
185-0002166;855376;1
185-0002167;754861;1
185-0002168;645250;1
185-0002169;785015;1
185-0002170;179879;1
185-0002171;836850;1
185-0002172;808175;1
185-0002173;451684;1
185-0002174;302853;1
185-0002175;220824;1
185-0002176;999805;1
185-0002177;981923;1
185-0002178;740629;1
185-0002179;665853;1
185-0002180;894105;1
185-0002181;283494;1
185-0002182;943133;1
185-0002183;420111;1
185-0002184;857577;1
185-0002185;616552;1
185-0002186;560817;1
185-0002187;216050;1
185-0002188;563927;1
185-0002189;738585;1
185-0002190;493644;1
185-0002191;837716;1
185-0002192;872140;1
185-0002193;297438;1
185-0002194;278212;1
185-0002195;724250;1
185-0002196;352412;1
185-0002197;261507;1
185-0002198;927569;1
185-0002199;652811;1
185-0002200;238955;1
185-0002201;350195;1
185-0002202;764205;1
185-0002203;551829;1
185-0002204;114688;1
185-0002205;220320;1
185-0002206;389759;1
185-0002207;216293;1
185-0002208;926372;1
185-0002209;358920;1
185-0002210;649006;1
185-0002211;729701;1
185-0002212;645988;1
185-0002213;584451;1
185-0002214;902340;1
185-0002215;534479;1
185-0002216;288345;1
185-0002217;691222;1
185-0002218;865235;1
185-0002219;748295;1
185-0002220;202704;1
185-0002221;573545;1
185-0002222;553432;1
185-0002223;295127;1
185-0002224;756654;1
185-0002225;238374;1
185-0002226;920702;1
185-0002227;228700;1
185-0002228;192335;1
185-0002229;307963;1
185-0002230;634831;1
185-0002231;524632;1
185-0002232;470462;1
185-0002233;734244;1
185-0002234;939192;1
185-0002235;807579;1
185-0002236;364144;1
185-0002237;397783;1
185-0002238;491114;1
185-0002239;835969;1
185-0002240;974902;1
185-0002241;201091;1
185-0002242;885831;1
185-0002243;204557;1
185-0002244;151406;1
185-0002245;949735;1
185-0002246;767410;1
185-0002247;342973;1
185-0002248;704697;1
185-0002249;299287;1
185-0002250;831658;1
185-0002251;424427;1
185-0002252;697561;1
185-0002253;636230;1
185-0002254;663008;1
185-0002255;738374;1
185-0002256;476214;1
185-0002257;156348;1
185-0002258;912770;1
185-0002259;999371;1
185-0002260;724740;1
185-0002261;936907;1
185-0002262;938954;1
185-0002263;728315;1
185-0002264;813728;1
185-0002265;362897;1
185-0002266;383323;1
185-0002267;137152;1
185-0002268;841649;1
185-0002269;469421;1
185-0002270;948907;1
185-0002271;869800;1
185-0002272;138075;1
